short_window,long_window,total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor
1,3,381.52063559248353,25.75665453860967,-69.57486926793823,0.6652367094717652,34.532828282828284,1584,1.1579301713493841
1,5,1562.5989038248442,50.6610709304737,-81.67800400260441,0.9373623045834754,38.048780487804876,1435,1.2306174149021456
1,10,4497.167734210576,74.74510943717459,-62.1290497599843,1.1609736057311382,41.86046511627907,1290,1.29771658240624
1,15,8784.04850988469,92.36400390040203,-56.22488464597903,1.3013186656517777,44.53574363188167,1217,1.3455180225321381
1,20,24426.42568934721,123.06360065377939,-61.02195620084525,1.5124783707671259,46.2457337883959,1172,1.4176293357314484
1,25,8235.415603226644,90.58437746612809,-65.3707788410031,1.286333459579342,45.40682414698163,1143,1.349509961944833
1,30,9425.569045076285,94.32956879429715,-66.55451096563884,1.3154976493753827,45.64831261101243,1126,1.3591361139737184
1,35,12008.827799473424,101.24900867220235,-61.758654699214986,1.365649810930773,46.3794683776352,1091,1.378818436622836
1,40,11690.16104065491,100.46794743093925,-63.91609222336334,1.3672535033686335,46.38218923933209,1078,1.3820406206355926
1,45,7531.257106725581,88.14743047305404,-63.49808914136914,1.274967703077664,46.628679962013294,1053,1.3556728636999202
1,50,5187.914248891082,78.34843910591958,-67.49057126321418,1.1939477393436682,46.53179190751445,1038,1.3313140851529766
1,55,3240.794802766023,66.79770692842743,-70.62915340610233,1.094545054221332,45.64393939393939,1056,1.2984031549285364
1,60,2106.41197639441,57.007634904308006,-76.30187369859716,1.0044622434659662,45.19230769230769,1040,1.2717747469580822
1,65,2752.181025862656,62.99602685288428,-71.18158818163795,1.0599515394663737,45.951219512195124,1025,1.2902084483834135
1,70,2623.2903613583985,61.90070074357528,-68.1360814154141,1.0502000378484728,45.69471624266145,1022,1.2881340366713445
1,75,5718.82909900909,80.85387806100073,-69.18891551462544,1.2173279381606739,47.07050645481628,1007,1.3438990518277656
1,80,5254.222910118059,78.67279623752468,-67.01052964295704,1.1995560921178738,47.514910536779325,1006,1.3366581674471854
1,85,7150.259368246799,86.74764868149016,-60.86630763730546,1.2682133618968348,47.604790419161674,1002,1.360278352406014
1,90,6063.951392044037,82.37969157772864,-57.572222789211594,1.2358116116447584,47.459349593495936,984,1.354511505494868
1,95,5570.232539445835,80.17299908011044,-62.11954197893262,1.2213445596988153,47.987616099071204,969,1.3506075941640456
1,100,5088.862018952181,77.85738114204467,-63.16106327018256,1.2018655530802742,48.22546972860125,958,1.3453551404515594
1,105,6708.883633072997,85.0452046517118,-60.55987627369841,1.2649221237580692,48.783068783068785,945,1.3697888529035636
1,110,8173.311320186197,90.37667088534647,-60.88263307131309,1.310449707028573,48.55305466237942,933,1.3878794159909225
1,115,10627.077581919812,97.72483111729726,-63.8256062459992,1.3739828602483453,48.862405200433365,923,1.4143574214856176
1,120,6688.913318433935,84.96597021110519,-69.26622055217027,1.2667131646409218,48.74863982589772,919,1.3776660610146596
2,3,270.36931906733383,21.03521624614155,-81.42811083176878,0.6081407082385977,33.728179551122196,1604,1.1438074222873023
2,5,1045.7653895849032,42.70034779652252,-75.42006569911844,0.855206286909429,39.02787705503931,1399,1.208206928620874
2,10,10703.77393416323,97.9303324455348,-53.033075579229404,1.3316723687673258,43.96135265700483,1242,1.3548172324107979
2,15,15726.442859795821,109.26111023574818,-53.894081114314915,1.4166226629567975,45.77702702702703,1184,1.3842941101818391
2,20,24130.11112426518,122.66861447358517,-61.71029385184982,1.5084760034623477,47.98245614035088,1140,1.4158518992817377
2,25,17820.479075026447,113.08715171334138,-64.02310183784414,1.4458898945070013,47.7047704770477,1111,1.4028733778663502
2,30,10520.936594492518,97.4383552013928,-67.01427844012626,1.3289191824367992,47.46376811594203,1104,1.3629948802217782
2,35,14015.895408973807,105.80006655070804,-66.33683477544507,1.3942237175815262,47.51640112464855,1067,1.3886101326555316
2,40,11451.056993050277,99.86996627635007,-61.78510849551356,1.3592924887238003,47.203791469194314,1055,1.3798840366660587
2,45,5286.946778494071,78.83160639028542,-66.67436659249853,1.1988393473714147,46.64750957854406,1044,1.3306034605357278
2,50,3078.5987900306036,65.59169844716028,-71.55647956678337,1.0879462964043343,47.27095516569201,1026,1.297542043232764
2,55,3141.3193102347436,66.06415714857461,-74.78099565468419,1.090456715636971,46.73704414587332,1042,1.2963783127342847
2,60,3283.722170476662,67.10851045552626,-66.538907002939,1.096666409224415,46.66021297192643,1033,1.2987075053125392
2,65,4946.219337823292,77.13596074291044,-64.24784489539901,1.184630159060671,47.24409448818898,1016,1.3300501033926881
2,70,4019.718229515887,71.97337769562589,-64.43655046616497,1.1411760796881931,47.283702213279675,994,1.319361694876549
2,75,8001.610628527596,89.79540999974105,-55.589168809945086,1.2921723033436163,48.21973550356053,983,1.3689728343338892
2,80,6972.357351569382,86.0724025285768,-58.48697379363092,1.2588399639860737,48.036253776435046,993,1.3568832684933647
2,85,7726.114890537941,88.84040048925516,-58.15037132348843,1.2837207398116819,48.129423660262894,989,1.3661832083493575
2,90,9171.497613221127,93.56505048426622,-55.71304801582995,1.3221769415972653,48.46938775510204,980,1.3815174754149113
