short_window,long_window,total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor
6,25,2029.2076016069932,47.68296770651745,-69.69576304669522,1.181071713069576,50.347881087919035,1581,1.292975908477423
6,30,1486.2888995300439,42.24369640953236,-63.39810109796766,1.083366185379293,50.93851132686085,1545,1.2694188241312405
6,35,2912.3439583307454,54.36220509677785,-49.47310637053419,1.2959508341376222,52.08062418725618,1538,1.3279473192261306
6,40,2885.2710695141923,54.184644894653644,-52.02774538247379,1.2932990603889312,51.900393184796854,1526,1.3291093862637937
6,45,3113.677151844173,55.64065903706925,-51.7250797184334,1.3262520762142962,52.14805023132849,1513,1.3405369699760006
6,50,2820.5987125613383,53.7547297723362,-50.39328036887526,1.2960688303475798,52.14521452145215,1515,1.3318490675537191
6,55,3550.806055816873,58.19185439458583,-49.93915945296012,1.3782741912389131,52.34633179114342,1513,1.3559708893089866
6,60,2519.975662562465,51.64019568044358,-45.29075058860978,1.259226492305533,52.25048923679061,1533,1.319268321422913
6,65,3110.3575239854245,55.620153478345436,-43.93298488683519,1.3264508693081105,52.553329023917264,1547,1.3382823783281919
6,70,2954.5832268699937,54.63647410168724,-49.39870261613437,1.3053934030502163,52.59781911481719,1559,1.3301409138586655
6,75,3387.229836112946,57.270071186132164,-48.65957211187187,1.3423470743014232,52.58126195028681,1569,1.3396411174083378
6,80,2904.4526472111124,54.31059341177205,-46.313663997815546,1.2997420594250009,52.414231257941545,1574,1.325904043651179
