timestamp,Close,signal,returns,cumulative
2018-01-01,18860000.0,0,0.0,1.0
2018-01-02,20263000.0,1,-0.003,0.997
2018-01-03,20900000.0,1,0.03143660859695019,1.0283422987711592
2018-01-04,23402000.0,1,0.119712918660287,1.1514481567388837
2018-01-05,27444000.0,1,0.17272028031792153,1.3503266051423777
2018-01-06,26924000.0,1,-0.018947675265996167,1.3247410551251049
2018-01-07,25859000.0,1,-0.03955578665874315,1.272339880570498
2018-01-08,25230000.0,1,-0.02432421980741717,1.2413912056457583
2018-01-09,24016000.0,1,-0.048117320650019835,1.1816587869515867
2018-01-10,21317000.0,1,-0.11238341105929384,1.04885994176578
2018-01-11,19389000.0,1,-0.09044424637613169,0.9539965947786607
2018-01-12,20745000.0,1,0.06993656196812625,1.02071583674678
2018-01-13,21135000.0,1,0.018799710773680367,1.0399049992597345
2018-01-14,19206000.0,1,-0.09127040454222857,0.9449924492918126
2018-01-15,19106000.0,1,-0.0052067062376340845,0.9400721512115678
2018-01-16,14279000.0,0,-0.2556431487490841,0.6997491464245175
2018-01-17,14951000.0,0,0.0,0.6997491464245175
2018-01-18,14880000.0,0,0.0,0.6997491464245175
2018-01-19,15372000.0,0,0.0,0.6997491464245175
2018-01-20,16858000.0,0,0.0,0.6997491464245175
2018-01-21,14640000.0,0,0.0,0.6997491464245175
2018-01-22,13944000.0,0,0.0,0.6997491464245175
2018-01-23,13141000.0,0,0.0,0.6997491464245175
2018-01-24,13450000.0,0,0.0,0.6997491464245175
2018-01-25,12973000.0,0,0.0,0.6997491464245175
2018-01-26,12876000.0,0,0.0,0.6997491464245175
2018-01-27,12900000.0,0,0.0,0.6997491464245175
2018-01-28,13352000.0,0,0.0,0.6997491464245175
2018-01-29,12909000.0,0,0.0,0.6997491464245175
2018-01-30,11627000.0,0,0.0,0.6997491464245175
2018-01-31,11429000.0,0,0.0,0.6997491464245175
2018-02-01,10070000.0,0,0.0,0.6997491464245175
2018-02-02,9410000.0,0,0.0,0.6997491464245175
2018-02-03,9520000.0,0,0.0,0.6997491464245175
2018-02-04,8900000.0,0,0.0,0.6997491464245175
2018-02-05,7832000.0,0,0.0,0.6997491464245175
2018-02-06,8642000.0,0,0.0,0.6997491464245175
2018-02-07,8387000.0,0,0.0,0.6997491464245175
2018-02-08,9480000.0,0,0.0,0.6997491464245175
2018-02-09,9929000.0,0,0.0,0.6997491464245175
2018-02-10,9959000.0,0,0.0,0.6997491464245175
2018-02-11,9320000.0,0,0.0,0.6997491464245175
2018-02-12,10140000.0,0,0.0,0.6997491464245175
2018-02-13,9906000.0,0,0.0,0.6997491464245175
2018-02-14,10473000.0,0,0.0,0.6997491464245175
2018-02-15,11357000.0,0,0.0,0.6997491464245175
2018-02-16,11462000.0,0,0.0,0.6997491464245175
2018-02-17,12300000.0,0,0.0,0.6997491464245175
2018-02-18,11966000.0,0,0.0,0.6997491464245175
2018-02-19,12649000.0,0,0.0,0.6997491464245175
2018-02-20,13548000.0,0,0.0,0.6997491464245175
2018-02-21,12815000.0,0,0.0,0.6997491464245175
2018-02-22,11763000.0,0,0.0,0.6997491464245175
2018-02-23,12065000.0,0,0.0,0.6997491464245175
2018-02-24,11553000.0,0,0.0,0.6997491464245175
2018-02-25,11230000.0,0,0.0,0.6997491464245175
2018-02-26,11773000.0,0,0.0,0.6997491464245175
2018-02-27,11951000.0,0,0.0,0.6997491464245175
2018-02-28,11860000.0,0,0.0,0.6997491464245175
2018-03-01,12214000.0,0,0.0,0.6997491464245175
2018-03-02,12465000.0,1,-0.003,0.6976498989852439
2018-03-03,12831000.0,1,0.029362214199759373,0.7181344447556891
2018-03-04,12592000.0,1,-0.01862676330761437,0.7047579244301798
2018-03-05,12746000.0,1,0.01222998729351965,0.7133771048909682
2018-03-06,12023000.0,1,-0.056723678016632695,0.6729117316886953
2018-03-07,11200000.0,1,-0.06845213341096235,0.6268494880573391
2018-03-08,10517000.0,0,-0.06398214285714288,0.5867423145625276
2018-03-09,10418000.0,0,0.0,0.5867423145625276
2018-03-10,9863000.0,0,0.0,0.5867423145625276
2018-03-11,10520000.0,0,0.0,0.5867423145625276
2018-03-12,10213000.0,0,0.0,0.5867423145625276
2018-03-13,10168000.0,0,0.0,0.5867423145625276
2018-03-14,9153000.0,0,0.0,0.5867423145625276
2018-03-15,9115000.0,0,0.0,0.5867423145625276
2018-03-16,9095000.0,0,0.0,0.5867423145625276
2018-03-17,8667000.0,0,0.0,0.5867423145625276
2018-03-18,9018000.0,0,0.0,0.5867423145625276
2018-03-19,9718000.0,0,0.0,0.5867423145625276
2018-03-20,9829000.0,0,0.0,0.5867423145625276
2018-03-21,9919000.0,0,0.0,0.5867423145625276
2018-03-22,9783000.0,0,0.0,0.5867423145625276
2018-03-23,9847000.0,0,0.0,0.5867423145625276
2018-03-24,9580000.0,0,0.0,0.5867423145625276
2018-03-25,9477000.0,0,0.0,0.5867423145625276
2018-03-26,9052000.0,0,0.0,0.5867423145625276
2018-03-27,8651000.0,0,0.0,0.5867423145625276
2018-03-28,8730000.0,0,0.0,0.5867423145625276
2018-03-29,7915000.0,0,0.0,0.5867423145625276
2018-03-30,7602000.0,0,0.0,0.5867423145625276
2018-03-31,7697000.0,0,0.0,0.5867423145625276
2018-04-01,7482000.0,0,0.0,0.5867423145625276
2018-04-02,7710000.0,0,0.0,0.5867423145625276
2018-04-03,8092000.0,0,0.0,0.5867423145625276
2018-04-04,7492000.0,0,0.0,0.5867423145625276
2018-04-05,7408000.0,0,0.0,0.5867423145625276
2018-04-06,7280000.0,0,0.0,0.5867423145625276
2018-04-07,7533000.0,0,0.0,0.5867423145625276
2018-04-08,7622000.0,0,0.0,0.5867423145625276
2018-04-09,7450000.0,0,0.0,0.5867423145625276
2018-04-10,7428000.0,0,0.0,0.5867423145625276
2018-04-11,7429000.0,0,0.0,0.5867423145625276
2018-04-12,8121000.0,0,0.0,0.5867423145625276
2018-04-13,8375000.0,0,0.0,0.5867423145625276
2018-04-14,8350000.0,0,0.0,0.5867423145625276
2018-04-15,8663000.0,0,0.0,0.5867423145625276
2018-04-16,8663000.0,0,0.0,0.5867423145625276
2018-04-17,8450000.0,0,0.0,0.5867423145625276
2018-04-18,8652000.0,0,0.0,0.5867423145625276
2018-04-19,8994000.0,0,0.0,0.5867423145625276
2018-04-20,9552000.0,1,-0.003,0.58498208761884
2018-04-21,9735000.0,1,0.019158291457286536,0.5961893449507336
2018-04-22,9602000.0,1,-0.01366204417051875,0.5880441797860241
2018-04-23,9760000.0,1,0.016454905228077576,0.5977203910343257
2018-04-24,10505000.0,1,0.07633196721311486,0.643345564325368
2018-04-25,9829000.0,1,-0.06435030937648734,0.6019460782250398
2018-04-26,10130000.0,1,0.030623664665784922,0.6203798730714877
2018-04-27,9819000.0,1,-0.030700888450148067,0.6013336597916029
2018-04-28,10043000.0,1,0.022812913738669893,0.6150518327005874
2018-04-29,10187000.0,1,0.014338345116001294,0.6238706581420775
2018-04-30,10138000.0,1,-0.004810052027093392,0.6208698078182372
2018-05-01,9896000.0,1,-0.023870585914381515,0.6060492817290665
2018-05-02,10032000.0,1,0.013742926434923142,0.614378172423807
2018-05-03,10683000.0,1,0.06489234449760772,0.6542466124405433
2018-05-04,10645000.0,1,-0.0035570532621922446,0.6519194223934834
2018-05-05,10820000.0,1,0.016439643024894313,0.6626367449786276
2018-05-06,10684000.0,1,-0.012569316081330828,0.6543078542838869
2018-05-07,10422000.0,1,-0.024522650692624492,0.6382624913278425
2018-05-08,10233000.0,1,-0.01813471502590669,0.6266877829358869
2018-05-09,10405000.0,1,0.016808365093325506,0.637221379991
2018-05-10,9976000.0,1,-0.04123017779913507,0.6109486291965609
2018-05-11,9256000.0,1,-0.0721732157177225,0.5668545019891107
2018-05-12,9481000.0,1,0.024308556611927434,0.5806339167414389
2018-05-13,9803000.0,1,0.03396266216643817,0.6003537902981042
2018-05-14,9797000.0,1,-0.0006120575334080947,0.5999863392380421
2018-05-15,9500000.0,1,-0.030315402674288006,0.5817975117649689
2018-05-16,9297000.0,1,-0.021368421052631592,0.5693654175662016
2018-05-17,9090000.0,0,-0.025265246853823805,0.5549802597413611
2018-05-18,9165000.0,0,0.0,0.5549802597413611
2018-05-19,9112000.0,0,0.0,0.5549802597413611
2018-05-20,9370000.0,0,0.0,0.5549802597413611
2018-05-21,9345000.0,0,0.0,0.5549802597413611
2018-05-22,8940000.0,0,0.0,0.5549802597413611
2018-05-23,8483000.0,0,0.0,0.5549802597413611
2018-05-24,8415000.0,0,0.0,0.5549802597413611
2018-05-25,8317000.0,0,0.0,0.5549802597413611
2018-05-26,8162000.0,0,0.0,0.5549802597413611
2018-05-27,8182000.0,0,0.0,0.5549802597413611
2018-05-28,7903000.0,0,0.0,0.5549802597413611
2018-05-29,8299000.0,0,0.0,0.5549802597413611
2018-05-30,8207000.0,0,0.0,0.5549802597413611
2018-05-31,8282000.0,0,0.0,0.5549802597413611
2018-06-01,8282000.0,0,0.0,0.5549802597413611
2018-06-02,8339000.0,0,0.0,0.5549802597413611
2018-06-03,8419000.0,0,0.0,0.5549802597413611
2018-06-04,8248000.0,0,0.0,0.5549802597413611
2018-06-05,8360000.0,0,0.0,0.5549802597413611
2018-06-06,8359000.0,0,0.0,0.5549802597413611
2018-06-07,8375000.0,0,0.0,0.5549802597413611
2018-06-08,8341000.0,0,0.0,0.5549802597413611
2018-06-09,8233000.0,0,0.0,0.5549802597413611
2018-06-10,7576000.0,0,0.0,0.5549802597413611
2018-06-11,7635000.0,0,0.0,0.5549802597413611
2018-06-12,7350000.0,0,0.0,0.5549802597413611
2018-06-13,7040000.0,0,0.0,0.5549802597413611
2018-06-14,7355000.0,0,0.0,0.5549802597413611
2018-06-15,7180000.0,0,0.0,0.5549802597413611
2018-06-16,7277000.0,0,0.0,0.5549802597413611
2018-06-17,7218000.0,0,0.0,0.5549802597413611
2018-06-18,7461000.0,0,0.0,0.5549802597413611
2018-06-19,7553000.0,0,0.0,0.5549802597413611
2018-06-20,7538000.0,0,0.0,0.5549802597413611
2018-06-21,7511000.0,0,0.0,0.5549802597413611
2018-06-22,6962000.0,0,0.0,0.5549802597413611
2018-06-23,7030000.0,0,0.0,0.5549802597413611
2018-06-24,6992000.0,0,0.0,0.5549802597413611
2018-06-25,7036000.0,0,0.0,0.5549802597413611
