total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor,calmar,ma_type,period
9657.215296823668,75.88340587856636,-48.0111230980963,1.4928650974368431,42.369374030005176,1933,1.3965615871706512,1.5805380291463176,vwma,5
8009.687774410426,71.91888168196773,-61.94225122898311,1.4375354924115045,45.89983489268024,1817,1.3794248646891714,1.161063413987067,vwma,10
7356.160878614075,70.14750417369906,-51.82603022090456,1.412724311080865,47.71689497716895,1752,1.3758865106353884,1.353518760258129,vwma,15
8177.368610284762,72.35314957851638,-55.05343083277363,1.4483739556145274,48.63451481696688,1721,1.3866092383845763,1.3142350709856965,vwma,20
9514.673790344148,75.5646216897295,-52.83231927739518,1.4784754134060876,49.70344009489917,1686,1.3962560700800648,1.4302726574046232,vwma,25
18352.631155453575,90.25573807793785,-46.150915357944314,1.657069217769636,51.45454545454545,1650,1.4569993874508156,1.9556651775575549,vwma,30
16134.606955474874,87.27590162060585,-61.89181047624635,1.627731981620147,51.86089078706529,1639,1.4481789586680542,1.4101365099684997,vwma,35
19083.981818775315,91.16950824723841,-55.60465854376188,1.6827836368557414,52.28136882129277,1578,1.4769946971832868,1.6396019800298989,vwma,40
17974.04411069315,89.77017829487428,-51.06395710001438,1.6688878159043723,52.0,1575,1.4733148633917579,1.757994941893154,vwma,45
12146.28366079642,80.87935035417605,-55.857188750579745,1.5683250446569523,51.5322076297686,1599,1.4369724351463717,1.4479667194732675,vwma,50
8400.231113595362,72.91854447156012,-58.982365148666915,1.4609265793688657,51.3681592039801,1608,1.400130277112863,1.2362770514164128,vwma,55
6495.648446979615,67.59477694009526,-59.034101298957445,1.3812250042482155,51.22249388753056,1636,1.371611747578165,1.1450123818737459,vwma,60
3669.376180118319,56.42539693333131,-61.29750015921045,1.2175237986072072,51.20296113510179,1621,1.327675486018317,0.920517097545175,vwma,65
3459.522949963726,55.32472208235097,-65.42474881734833,1.2044220025489454,51.2646514497224,1621,1.3247434566798484,0.8456237598527977,vwma,70
1612.9085109708337,41.93281717533741,-69.417284919985,1.0417142434452409,50.98765432098765,1620,1.2656325029966455,0.6040688169188982,vwma,75
2166.8271122391698,46.92066277880906,-67.12379439004509,1.1322770917843163,51.214953271028044,1605,1.2933697427452524,0.6990168420182115,vwma,80
2276.088380117617,47.775705441649066,-62.607376129528156,1.1512154467615818,51.59275452841974,1601,1.2987398531234473,0.7631002670165589,vwma,85
2293.4046194453417,47.90803877900376,-62.05033506150478,1.1578459782674289,51.2788521522146,1603,1.3001804622348287,0.7720834824101583,vwma,90
2753.890058111987,51.15142109715363,-61.90670705357469,1.2184125887199777,51.65315034310668,1603,1.3184149081177028,0.8262662243185811,vwma,95
2884.0249091629084,51.98453183459475,-60.92818280345009,1.2326599363928776,51.85651353052234,1589,1.3236907628698071,0.8532099505132639,vwma,100
1858.057136076372,44.292495271645,-58.85757964889209,1.1191761357998418,51.4520202020202,1584,1.287787075262015,0.7525368106515189,vwma,105
2155.6041113104443,46.83080068821439,-48.469613531355634,1.1700926117003663,51.53061224489795,1568,1.303144512233217,0.9661888609431335,vwma,110
3567.510586757968,55.89801382938371,-48.33966392131435,1.3483781586382253,51.60051216389244,1562,1.351491263043961,1.1563591737082115,vwma,115
4162.70520866411,58.815121578296335,-46.28531112034051,1.3961690798805926,51.98973042362003,1558,1.3658410112270303,1.270708139465211,vwma,120
5671.9629503981105,64.86138370659987,-41.08427303189055,1.4960502448811308,52.10997442455243,1564,1.3964314599082388,1.5787399634953498,vwma,125
4536.98526703675,60.471323104965855,-39.16974650531496,1.4281378827129125,51.847133757961785,1570,1.375068243653365,1.5438272774310773,vwma,130
4664.0364767650235,61.006922343296345,-39.58996794584825,1.4371578373130265,51.8706404565631,1577,1.3776155294959322,1.540969228031266,vwma,135
3735.483464659513,56.7610034279072,-44.823870712600005,1.3662469834839597,51.586294416243646,1576,1.3558082210932596,1.2663119566769512,vwma,140
3758.3946765820097,56.87613384485304,-45.147725812227335,1.3682742339580565,51.68682367918523,1571,1.356976577801352,1.2597784898713393,vwma,145
3974.4539532491162,57.933330773964144,-43.34844039244037,1.3867243627676777,51.99228791773779,1556,1.3641317944596172,1.336457096252701,vwma,150
