total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor,calmar,ma_type,period
-47.52855453576357,-7.641936553990325,-90.83252615491283,0.06414678820959166,30.03970004411116,2267,1.0148434922032115,-0.08413215923288508,zlema,5
3901.8964002687744,57.5839004108968,-52.76563616595348,1.2411910132520079,38.67684478371501,1965,1.3234634198392519,1.0913144348300734,zlema,10
8072.180003670475,72.08163939076475,-52.531532386112275,1.4522602680111893,43.468468468468465,1776,1.4002325310578965,1.3721594653085147,zlema,15
15617.323938706457,86.52984287416253,-46.74559838147054,1.6307335863160646,45.14124293785311,1770,1.4561799923678007,1.8510800133101308,zlema,20
8301.61871929315,72.66999089455952,-47.404395719075865,1.472094607221427,45.438898450946645,1743,1.3999183195653668,1.532980007280561,zlema,25
5349.9041812983705,63.69870197908827,-52.10233544324202,1.3339816793049006,45.643392960184656,1733,1.3561203332804186,1.2225690352878484,zlema,30
5703.813878536895,64.97325737139359,-48.963055802858136,1.3525355667786498,46.42223536369012,1691,1.3657776364881766,1.326985342438551,zlema,35
4929.713651453613,62.08760540623939,-47.76293928260073,1.3278613955355527,46.015578190533255,1669,1.36122732397809,1.299911737820057,zlema,40
5979.332068474236,65.91914789550009,-54.56749151559234,1.379111015840897,47.43202416918429,1655,1.378950375274911,1.2080296540049689,zlema,45
5571.5477059683235,64.50510543840151,-49.950049766511746,1.3541532423191256,48.0503899220156,1667,1.3678724933693676,1.2913922156219348,zlema,50
4105.8123485856595,58.55228989771526,-55.28027880646936,1.2726103407628466,48.391013964784456,1647,1.344792568444534,1.0591894824318973,zlema,55
7641.618479966364,70.93733261246979,-51.750801350197925,1.4474968994345025,49.26108374384236,1624,1.4019920813722155,1.3707484862395949,zlema,60
5629.10568290101,64.7099940085125,-53.66655082111165,1.3868024668120238,49.78111319574734,1599,1.3812457147975725,1.2057788886826786,zlema,65
6633.783030242052,68.02353305410855,-49.51648612312984,1.4270191739552798,50.0,1610,1.39300186971114,1.3737552556729953,zlema,70
8571.963715152564,73.34542572012357,-42.9924432953381,1.5048933493417747,50.21591610117212,1621,1.4182004829016879,1.7060073840482755,zlema,75
5440.016894009217,64.02996585678122,-52.08518815438572,1.3763180821893124,49.96941896024465,1635,1.3728943922581753,1.2293315648009178,zlema,80
6434.708382177056,67.40311754875287,-50.542436171257,1.4209308684529698,50.0,1638,1.3863257371836308,1.3335945525135644,zlema,85
8377.717973666899,72.86202341770817,-60.84463311494744,1.5085285186493056,50.73439412484701,1634,1.4153538364908105,1.1975094546146334,zlema,90
13135.93605989942,82.62044887308812,-47.51040930419555,1.635580516599,51.162790697674424,1634,1.457740901596422,1.7389967816124892,zlema,95
9225.6921715006,74.90541059780405,-53.38812818846657,1.5223995345834926,51.039119804400976,1636,1.419344616827965,1.4030349656271683,zlema,100
6068.81350784933,66.21826869138152,-58.830868532659785,1.4207239081362775,50.806451612903224,1612,1.3894456956664731,1.1255701359333263,zlema,105
6132.852816776756,66.43001422334866,-58.04320873765414,1.411699832344303,50.43156596794082,1622,1.389053939837603,1.144492450849875,zlema,110
6577.183882898072,67.84879594924016,-57.76341391380399,1.435831305653349,50.78271759549155,1597,1.4004454766236303,1.174598095093303,zlema,115
6736.547834267607,68.33753072604853,-64.35627842788394,1.4378801609295782,51.09717868338558,1595,1.4000706766405764,1.061862686833669,zlema,120
4267.385289366937,59.290785248158315,-67.90954971680581,1.3585707392995845,50.831202046035806,1564,1.3670235480927366,0.8730846470844058,zlema,125
5037.6873310766705,62.51254903696055,-50.23551197314862,1.4725198958258814,51.37795275590551,1524,1.3971523554409204,1.2443896077017018,zlema,130
4003.594010160005,58.072132771713456,-52.94780119452549,1.3957324484145264,51.12137203166227,1516,1.3753979818315307,1.0967808192518067,zlema,135
4531.0788194701,60.44611215163258,-52.535050491501266,1.437216098808866,51.26162018592297,1506,1.3899689953586163,1.1505863530370284,zlema,140
6158.93741710714,66.51571645859514,-44.49485391439761,1.5590595268051393,51.98329853862212,1437,1.438665253015336,1.4949080760342048,zlema,145
5387.581925015744,63.837789232334785,-47.733060023519194,1.5075782570527918,52.13435969209237,1429,1.4238403864885187,1.3373915102212264,zlema,150
