Strategy,Total Return (%),CAGR (%),MDD (%),Sharpe Ratio,Win Rate (%),Total Trades,Profit Factor
SMA 30 (Baseline) Portfolio,5942.428727529702,81.85095006359168,-40.696877681861,1.601734508364357,51.12912565141865,1727,1.3830940234993554
Triple EMA Momentum Portfolio,2030.9527695056868,56.213010213441606,-54.08146301451985,1.3199821894003194,52.69590222861251,1391,1.3628848968630467
RSI-SMA Hybrid Portfolio,6180.384160777184,82.87799948593965,-35.32581443893403,1.6770756407580674,50.742574257425744,1616,1.4277900115688233
Adaptive ATR Channel Portfolio,796.0009866233071,37.674833825657,-64.67352395875614,0.91186084102085,51.5211970074813,2005,1.1871069750844248
Bollinger RSI Portfolio,-49.828906927720205,-9.567691303687887,-63.36300708953766,-0.16093772667474338,46.44464446444644,1111,0.9578776486277405
MACD SMA Filter Portfolio,5129.24491098022,78.05854068811726,-26.699433546252667,1.8937320156638957,51.331114808652245,1202,1.6034811418309152
