timestamp,Close,SMA30,signal,position,position_change,daily_price_return,strategy_returns,strategy_cumulative,buy_hold_cumulative
2017-12-17,21881000.0,14448666.666666666,1,1.0,0.0,-0.014591308263904534,-0.014591308263904534,3.1980682000608294,5.062702452568252
2017-12-18,22087000.0,14897633.333333334,1,1.0,0.0,0.009414560577670095,0.009414560577670095,3.2281766068618225,5.1103655714946745
2017-12-19,22367000.0,15350866.666666666,1,1.0,0.0,0.01267714039932999,0.01267714039932999,3.2691006549408423,5.1751503933364145
2017-12-20,22638000.0,15804633.333333334,1,1.0,0.0,0.012116063844056058,0.012116063844056058,3.308709287188751,5.23785284590467
2017-12-21,22200000.0,16246500.0,1,1.0,0.0,-0.01934799893983563,-0.01934799893983563,3.244692383407999,5.136510874595092
2017-12-22,19089000.0,16580000.0,1,1.0,0.0,-0.1401351351351351,-0.1401351351351351,2.789996977787175,4.416705229060618
2017-12-23,20525000.0,16966066.666666668,1,1.0,0.0,0.07522657027607527,0.07522657027607527,2.99987888150672,4.748958815363255
2017-12-24,19592000.0,17312633.333333332,1,1.0,0.0,-0.04545676004872112,-0.04545676004872112,2.863514107014843,4.533086534012028
2017-12-25,19822000.0,17644066.666666668,1,1.0,0.0,0.011739485504287384,0.011739485504287384,2.8971302893654665,4.5863026376677425
2017-12-26,21933000.0,18030366.666666668,1,1.0,0.0,0.1064978306931692,0.1064978306931692,3.2056683804183623,5.074733919481717
2017-12-27,21970000.0,18385566.666666668,1,1.0,0.0,0.001686955728810391,0.001686955728810391,3.2110762010573755,5.083294770939375
2017-12-28,19565000.0,18636133.333333332,1,1.0,0.0,-0.10946745562130178,-0.10946745562130178,2.859567859521509,4.526839426191573
2017-12-29,19290000.0,18909000.0,1,1.0,0.0,-0.014055711730130316,-0.014055711730130316,2.8193745980153286,4.4632114761684365
2017-12-30,18415000.0,19125000.0,0,1.0,0.0,-0.045360290305857975,-0.045360290305857975,2.6914869477683916,4.260758907912999
2017-12-31,19280000.0,19349933.333333332,0,0.0,-1.0,0.04697257670377408,-0.002,2.686103973872855,4.460897732531231
2018-01-01,18860000.0,19546233.333333332,0,0.0,0.0,-0.021784232365145262,0.0,2.686103973872855,4.363720499768621
2018-01-02,20263000.0,19784066.666666668,1,0.0,0.0,0.07439024390243909,0.0,2.686103973872855,4.688338732068482
2018-01-03,20900000.0,20024600.0,1,1.0,1.0,0.03143660859695019,0.029436608596950187,2.7651737652024626,4.835724201758441
2018-01-04,23402000.0,20316500.0,1,1.0,0.0,0.119712918660287,0.119712918660287,3.0962007872377044,5.414622859787131
2018-01-05,27444000.0,20618300.0,1,1.0,0.0,0.17272028031792153,0.17272028031792153,3.63097745512997,6.34983803794539
2018-01-06,26924000.0,20722733.333333332,1,1.0,0.0,-0.018947675265996167,-0.018947675265996167,3.562178873412014,6.229523368810731
2018-01-07,25859000.0,20909366.666666668,1,1.0,0.0,-0.03955578665874315,-0.03955578665874315,3.4212740858550466,5.983109671448399
2018-01-08,25230000.0,21158066.666666668,1,1.0,0.0,-0.02432421980741717,-0.02432421980741717,3.338054262969288,5.837575196668205
2018-01-09,24016000.0,21369900.0,1,1.0,0.0,-0.048117320650019835,-0.048117320650019835,3.1774360356508295,5.556686719111518
2018-01-10,21317000.0,21436900.0,0,1.0,0.0,-0.11238341105929384,-0.11238341105929384,2.8203449355416694,4.932207311429889
2018-01-11,19389000.0,21451866.666666668,0,0.0,-1.0,-0.09044424637613169,-0.002,2.814704245670586,4.486117538176766
2018-01-12,20745000.0,21531433.333333332,0,0.0,0.0,0.06993656196812625,0.0,2.814704245670586,4.799861175381764
2018-01-13,21135000.0,21613933.333333332,0,0.0,0.0,0.018799710773680367,0.0,2.814704245670586,4.890097177232759
2018-01-14,19206000.0,21584966.666666668,0,0.0,0.0,-0.09127040454222857,0.0,2.814704245670586,4.443776029615915
2018-01-15,19106000.0,21481666.666666668,0,0.0,0.0,-0.0052067062376340845,0.0,2.814704245670586,4.420638593243865
2018-01-16,14279000.0,21228266.666666668,0,0.0,0.0,-0.2526431487490841,0.0,2.814704245670586,3.3037945395650135
2018-01-17,14951000.0,20990400.0,0,0.0,0.0,0.0470621191960221,0.0,2.814704245670586,3.459278111985189
2018-01-18,14880000.0,20740833.333333332,0,0.0,0.0,-0.004748846231021342,0.0,2.814704245670586,3.4428505321610334
2018-01-19,15372000.0,20498633.333333332,0,0.0,0.0,0.03306451612903216,0.0,2.814704245670586,3.556686719111519
2018-01-20,16858000.0,20320566.666666668,0,0.0,0.0,0.09666926880041626,0.0,2.814704245670586,3.900509023600181
2018-01-21,14640000.0,20172266.666666668,0,0.0,0.0,-0.1315695812077352,0.0,2.814704245670586,3.3873206848681128
2018-01-22,13944000.0,19952900.0,0,0.0,0.0,-0.04754098360655734,0.0,2.814704245670586,3.226284127718645
2018-01-23,13141000.0,19737866.666666668,0,0.0,0.0,-0.057587492828456655,0.0,2.814704245670586,3.040490513651084
2018-01-24,13450000.0,19525466.666666668,0,0.0,0.0,0.023514192222814145,0.0,2.814704245670586,3.1119851920407187
2018-01-25,12973000.0,19226800.0,0,0.0,0.0,-0.03546468401486991,0.0,2.814704245670586,3.00161962054604
2018-01-26,12876000.0,18923666.666666668,0,0.0,0.0,-0.007477067756108791,0.0,2.814704245670586,2.979176307265152
2018-01-27,12900000.0,18701500.0,0,0.0,0.0,0.0018639328984155767,0.0,2.814704245670586,2.9847292919944435
2018-01-28,13352000.0,18503566.666666668,0,0.0,0.0,0.03503875968992243,0.0,2.814704245670586,3.089310504396109
2018-01-29,12909000.0,18320033.333333332,0,0.0,0.0,-0.033178550029958065,0.0,2.814704245670586,2.986811661267928
2018-01-30,11627000.0,18064933.333333332,0,0.0,0.0,-0.09931055852505999,0.0,2.814704245670586,2.6901897269782475
2018-01-31,11429000.0,17817233.333333332,0,0.0,0.0,-0.017029328287606393,0.0,2.814704245670586,2.6443776029615886
2018-02-01,10070000.0,17477466.666666668,0,0.0,0.0,-0.11890804094846441,0.0,2.814704245670586,2.32993984266543
2018-02-02,9410000.0,17094466.666666668,0,0.0,0.0,-0.06554121151936443,0.0,2.814704245670586,2.1772327626099
2018-02-03,9520000.0,16631733.333333334,0,0.0,0.0,0.011689691817215797,0.0,2.814704245670586,2.202683942619155
2018-02-04,8900000.0,16013600.0,0,0.0,0.0,-0.06512605042016806,0.0,2.814704245670586,2.0592318371124456
2018-02-05,7832000.0,15377200.0,0,0.0,0.0,-0.12,0.0,2.814704245670586,1.812124016658952
2018-02-06,8642000.0,14803300.0,0,0.0,0.0,0.10342185903983658,0.0,2.814704245670586,1.9995372512725567
2018-02-07,8387000.0,14241866.666666666,0,0.0,0.0,-0.029507058551261234,0.0,2.814704245670586,1.9405367885238294
2018-02-08,9480000.0,13757333.333333334,0,0.0,0.0,0.13032073447001302,0.0,2.814704245670586,2.1934289680703354
2018-02-09,9929000.0,13377733.333333334,0,0.0,0.0,0.04736286919831234,0.0,2.814704245670586,2.29731605738084
2018-02-10,9959000.0,13063400.0,0,0.0,0.0,0.0030214523114109326,0.0,2.814704245670586,2.3042572882924546
2018-02-11,9320000.0,12682566.666666666,0,0.0,0.0,-0.06416306858118281,0.0,2.814704245670586,2.1564090698750555
2018-02-12,10140000.0,12316066.666666666,0,0.0,0.0,0.08798283261802564,0.0,2.814704245670586,2.346136048125865
2018-02-13,9906000.0,12006066.666666666,0,0.0,0.0,-0.023076923076923106,0.0,2.814704245670586,2.291994447015268
2018-02-14,10473000.0,11718300.0,0,0.0,0.0,0.05723803755299817,0.0,2.814704245670586,2.4231837112447914
2018-02-15,11357000.0,11620900.0,0,0.0,0.0,0.08440752410961516,0.0,2.814704245670586,2.6277186487737128
2018-02-16,11462000.0,11504600.0,0,0.0,0.0,0.009245399313198899,0.0,2.814704245670586,2.652012956964365
2018-02-17,12300000.0,11418600.0,1,0.0,0.0,0.07311114988658174,0.0,2.814704245670586,2.845904673762144
2018-02-18,11966000.0,11305066.666666666,1,1.0,1.0,-0.027154471544715397,-0.0291544715447154,2.732643030833393,2.768625636279497
2018-02-19,12649000.0,11164766.666666666,1,1.0,0.0,0.0570783887681765,0.0570783887681765,2.8886178921119496,2.926654326700598
2018-02-20,13548000.0,11128366.666666666,1,1.0,0.0,0.07107281208000638,0.07107281208000638,3.093920088728966,3.1346598796853273
2018-02-21,12815000.0,11090733.333333334,1,1.0,0.0,-0.054103926778860334,-0.054103926778860334,2.9265268627887293,2.9650624710782014
2018-02-22,11763000.0,11044800.0,1,1.0,0.0,-0.0820912992586812,-0.0820912992586812,2.6862844703069704,2.721656640444236
2018-02-23,12065000.0,10998633.333333334,1,1.0,0.0,0.02567372268979007,0.02567372268979007,2.755251392863521,2.791531698287827
2018-02-24,11553000.0,10951300.0,1,1.0,0.0,-0.04243680066307498,-0.04243680066307498,2.6383273387279123,2.6730680240629314
2018-02-25,11230000.0,10896433.333333334,1,1.0,0.0,-0.027958106119622572,-0.027958106119622572,2.5645647030134557,2.5983341045812103
2018-02-26,11773000.0,10858866.666666666,1,1.0,0.0,0.04835262689225295,0.04835262689225295,2.6885681432393067,2.7239703840814418
2018-02-27,11951000.0,10812166.666666666,1,1.0,0.0,0.015119340864690356,0.015119340864690356,2.7292175214348893,2.765155020823691
2018-02-28,11860000.0,10777200.0,1,1.0,0.0,-0.00761442557108194,-0.00761442557108194,2.7084360977506305,2.7440999537251254
2018-03-01,12214000.0,10796766.666666666,1,1.0,0.0,0.029848229342327226,0.029848229342327226,2.789278119555329,2.8260064784821823
2018-03-02,12465000.0,10831300.0,1,1.0,0.0,0.02055018830849842,0.02055018830849842,2.8465983101569656,2.8840814437760276
2018-03-03,12831000.0,10923333.333333334,1,1.0,0.0,0.029362214199759373,0.029362214199759373,2.9301807394804675,2.9687644608977304
2018-03-04,12592000.0,11029400.0,1,1.0,0.0,-0.01862676330761437,-0.01862676330761437,2.8756009563976344,2.913465987968531
2018-03-05,12746000.0,11136933.333333334,1,1.0,0.0,0.01222998729351965,0.01222998729351965,2.9107695195556103,2.949097639981488
2018-03-06,12023000.0,11241033.333333334,1,1.0,0.0,-0.056723678016632695,-0.056723678016632695,2.7456599665477093,2.7818139750115667
2018-03-07,11200000.0,11353300.0,0,1.0,0.0,-0.06845213341096235,-0.06845213341096235,2.557713684216447,2.5913928736695953
2018-03-08,10517000.0,11415800.0,0,0.0,-1.0,-0.060982142857142874,-0.002,2.552598256848014,2.433364183248494
2018-03-09,10418000.0,11483500.0,0,0.0,0.0,-0.00941333079775597,0.0,2.552598256848014,2.4104581212401643
2018-03-10,9863000.0,11496266.666666666,0,0.0,0.0,-0.05327318103282774,0.0,2.552598256848014,2.282045349375287
2018-03-11,10520000.0,11515966.666666666,0,0.0,0.0,0.06661259251748963,0.0,2.552598256848014,2.4340583063396553
2018-03-12,10213000.0,11524433.333333334,0,0.0,0.0,-0.029182509505703447,0.0,2.552598256848014,2.3630263766774617
2018-03-13,10168000.0,11552700.0,0,0.0,0.0,-0.004406149025751538,0.0,2.552598256848014,2.352614530310039
2018-03-14,9153000.0,11519800.0,0,0.0,0.0,-0.099822974036192,0.0,2.552598256848014,2.117769551133732
2018-03-15,9115000.0,11493433.333333334,0,0.0,0.0,-0.0041516442696383216,0.0,2.552598256848014,2.108977325312353
2018-03-16,9095000.0,11447500.0,0,0.0,0.0,-0.0021941854086670043,0.0,2.552598256848014,2.104349838037943
2018-03-17,8667000.0,11357833.333333334,0,0.0,0.0,-0.04705882352941182,0.0,2.552598256848014,2.005321610365569
2018-03-18,9018000.0,11276366.666666666,0,0.0,0.0,0.04049844236760114,0.0,2.552598256848014,2.086534012031464
2018-03-19,9718000.0,11190300.0,0,0.0,0.0,0.07762253271235298,0.0,2.552598256848014,2.2484960666358136
2018-03-20,9829000.0,11119066.666666666,0,0.0,0.0,0.011422103313438958,0.0,2.552598256848014,2.274178621008789
2018-03-21,9919000.0,11028066.666666666,0,0.0,0.0,0.00915657747481946,0.0,2.552598256848014,2.295002313743634
2018-03-22,9783000.0,10902566.666666666,0,0.0,0.0,-0.0137110595826192,0.0,2.552598256848014,2.263535400277646
2018-03-23,9847000.0,10803633.333333334,0,0.0,0.0,0.006541960543800407,0.0,2.552598256848014,2.278343359555758
2018-03-24,9580000.0,10730866.666666666,0,0.0,0.0,-0.027114857316949292,0.0,2.552598256848014,2.2165664044423847
2018-03-25,9477000.0,10644600.0,0,0.0,0.0,-0.0107515657620042,0.0,2.552598256848014,2.192734844979173
2018-03-26,9052000.0,10561233.333333334,0,0.0,0.0,-0.044845415215785556,0.0,2.552598256848014,2.094400740397961
2018-03-27,8651000.0,10475266.666666666,0,0.0,0.0,-0.044299602297834695,0.0,2.552598256848014,2.0016196205460406
2018-03-28,8730000.0,10373833.333333334,0,0.0,0.0,0.00913189226679001,0.0,2.552598256848014,2.01989819527996
2018-03-29,7915000.0,10239300.0,0,0.0,0.0,-0.09335624284077892,0.0,2.552598256848014,1.8313280888477532
2018-03-30,7602000.0,10097366.666666666,0,0.0,0.0,-0.03954516740366398,0.0,2.552598256848014,1.7589079130032368
2018-03-31,7697000.0,9946800.0,0,0.0,0.0,0.012496711391738913,0.0,2.552598256848014,1.780888477556684
2018-04-01,7482000.0,9780700.0,0,0.0,0.0,-0.027932960893854775,0.0,2.552598256848014,1.7311429893567767
2018-04-02,7710000.0,9610000.0,0,0.0,0.0,0.030473135525260542,0.0,2.552598256848014,1.7838963442850504
2018-04-03,8092000.0,9460000.0,0,0.0,0.0,0.04954604409857333,0.0,2.552598256848014,1.8722813512262813
2018-04-04,7492000.0,9284866.666666666,0,0.0,0.0,-0.074147305981216,0.0,2.552598256848014,1.7334567329939816
2018-04-05,7408000.0,9131033.333333334,0,0.0,0.0,-0.011211959423384932,0.0,2.552598256848014,1.7140212864414597
2018-04-06,7280000.0,9000366.666666666,0,0.0,0.0,-0.017278617710583144,0.0,2.552598256848014,1.6844053678852358
2018-04-07,7533000.0,8900900.0,0,0.0,0.0,0.03475274725274735,0.0,2.552598256848014,1.7429430819065224
2018-04-08,7622000.0,8807700.0,0,0.0,0.0,0.01181468206557823,0.0,2.552598256848014,1.763535400277647
2018-04-09,7450000.0,8727266.666666666,0,0.0,0.0,-0.022566255575964367,0.0,2.552598256848014,1.7237390097177212
2018-04-10,7428000.0,8624200.0,0,0.0,0.0,-0.002953020134228157,0.0,2.552598256848014,1.7186487737158702
2018-04-11,7429000.0,8531400.0,0,0.0,0.0,0.00013462574044154074,0.0,2.552598256848014,1.7188801480795906
2018-04-12,8121000.0,8463166.666666666,0,0.0,0.0,0.09314847220352673,0.0,2.552598256848014,1.8789912077741762
2018-04-13,8375000.0,8437233.333333334,0,0.0,0.0,0.03127693633788953,0.0,2.552598256848014,1.9377602961591833
2018-04-14,8350000.0,8411733.333333334,0,0.0,0.0,-0.0029850746268657025,0.0,2.552598256848014,1.9319759370661709
2018-04-15,8663000.0,8397333.333333334,1,0.0,0.0,0.03748502994011971,0.0,2.552598256848014,2.0043961129106873
2018-04-16,8663000.0,8397200.0,1,1.0,1.0,0.0,-0.002,2.547493060334318,2.0043961129106873
2018-04-17,8450000.0,8378266.666666667,1,1.0,0.0,-0.024587325406902893,-0.024587325406902893,2.4848570194880515,1.955113373438221
2018-04-18,8652000.0,8342733.333333333,1,1.0,0.0,0.023905325443786873,0.023905325443786873,2.5442583352201917,2.0018509949097614
2018-04-19,8994000.0,8314900.0,1,1.0,0.0,0.03952843273231621,0.03952843273231621,2.644828879677578,2.080981027302172
2018-04-20,9552000.0,8302666.666666667,1,1.0,0.0,0.062041360907271415,0.062041360907271415,2.8089176627396286,2.2100879222582104
2018-04-21,9735000.0,8301066.666666667,1,1.0,0.0,0.019158291457286536,0.019158291457286536,2.8627317260019147,2.252429430819062
2018-04-22,9602000.0,8292900.0,1,1.0,0.0,-0.01366204417051875,-0.01366204417051875,2.8236209587129313,2.2216566404442357
2018-04-23,9760000.0,8298900.0,1,1.0,0.0,0.016454905228077576,0.016454905228077576,2.870083373988566,2.258213789912075
2018-04-24,10505000.0,8333166.666666667,1,1.0,0.0,0.07633196721311486,0.07633196721311486,3.0891624839907674,2.430587690883847
2018-04-25,9829000.0,8359066.666666667,1,1.0,0.0,-0.06435030937648734,-0.06435030937648734,2.8903739224317233,2.2741786210087898
2018-04-26,10130000.0,8408366.666666666,1,1.0,0.0,0.030623664665784922,0.030623664665784922,2.978887764191002,2.34382230448866
2018-04-27,9819000.0,8444666.666666666,1,1.0,0.0,-0.030700888450148067,-0.030700888450148067,2.887433263237063,2.2718648773715846
2018-04-28,10043000.0,8515600.0,1,1.0,0.0,0.022812913738669893,0.022812913738669893,2.953304029197456,2.3236927348449763
2018-04-29,10187000.0,8601766.666666666,1,1.0,0.0,0.014338345116001294,0.014338345116001294,2.9956495216005665,2.3570106432207285
2018-04-30,10138000.0,8683133.333333334,1,1.0,0.0,-0.004810052027093392,-0.004810052027093392,2.9812402915467304,2.345673299398424
2018-05-01,9896000.0,8763600.0,1,1.0,0.0,-0.023870585914381515,-0.023870585914381515,2.9100763390359483,2.289680703378063
2018-05-02,10032000.0,8841000.0,1,1.0,0.0,0.013742926434923142,0.013742926434923142,2.9500693040833297,2.321147616844051
2018-05-03,10683000.0,8927366.666666666,1,1.0,0.0,0.06489234449760772,0.06489234449760772,3.141506217655723,2.471772327626096
2018-05-04,10645000.0,9032466.666666666,1,1.0,0.0,-0.0035570532621922446,-0.0035570532621922446,3.1303317127160133,2.462980101804717
2018-05-05,10820000.0,9146200.0,1,1.0,0.0,0.016439643024894313,0.016439643024894313,3.1817932486225704,2.5034706154558046
2018-05-06,10684000.0,9259666.666666666,1,1.0,0.0,-0.012569316081330828,-0.012569316081330828,3.141800283575189,2.472003701989817
2018-05-07,10422000.0,9355966.666666666,1,1.0,0.0,-0.024522650692624492,-0.024522650692624492,3.064755012675086,2.411383618695046
2018-05-08,10233000.0,9443000.0,1,1.0,0.0,-0.01813471502590669,-0.01813471502590669,3.0091765538960047,2.367653863951872
2018-05-09,10405000.0,9541500.0,1,1.0,0.0,0.016808365093325506,0.016808365093325506,3.059755892044164,2.407450254511798
2018-05-10,9976000.0,9626433.333333334,1,1.0,0.0,-0.04123017779913507,-0.04123017779913507,2.933601612593232,2.308190652475704
2018-05-11,9256000.0,9687333.333333334,0,1.0,0.0,-0.0721732157177225,-0.0721732157177225,2.721874150577682,2.141601110596944
2018-05-12,9481000.0,9732666.666666666,0,0.0,-1.0,0.024308556611927434,-0.002,2.7164304022765267,2.1936603424340566
2018-05-13,9803000.0,9780266.666666666,1,0.0,0.0,0.03396266216643817,0.0,2.7164304022765267,2.2681628875520574
2018-05-14,9797000.0,9828500.0,0,1.0,1.0,-0.0006120575334080947,-0.0026120575334080947,2.7093349297802813,2.2667746413697345
2018-05-15,9500000.0,9856400.0,0,0.0,-1.0,-0.030315402674288006,-0.002,2.703916259920721,2.198056455344746
2018-05-16,9297000.0,9877533.333333334,0,0.0,0.0,-0.021368421052631592,0.0,2.703916259920721,2.1510874595094847
2018-05-17,9090000.0,9898866.666666666,0,0.0,0.0,-0.022265246853823806,0.0,2.703916259920721,2.1031929662193414
2018-05-18,9165000.0,9915966.666666666,0,0.0,0.0,0.008250825082508184,0.0,2.703916259920721,2.1205460434983787
2018-05-19,9112000.0,9919900.0,0,0.0,0.0,-0.005782869612656838,0.0,2.703916259920721,2.1082832022211924
2018-05-20,9370000.0,9913833.333333334,0,0.0,0.0,0.02831431079894653,0.0,2.703916259920721,2.1679777880610813
2018-05-21,9345000.0,9900833.333333334,0,0.0,0.0,-0.0026680896478121774,0.0,2.703916259920721,2.162193428968069
2018-05-22,8940000.0,9878766.666666666,0,0.0,0.0,-0.043338683788122,0.0,2.703916259920721,2.0684868116612667
2018-05-23,8483000.0,9836200.0,0,0.0,0.0,-0.05111856823266214,0.0,2.703916259920721,1.9627487274409985
2018-05-24,8415000.0,9766533.333333334,0,0.0,0.0,-0.008016032064128265,0.0,2.703916259920721,1.9470152707080044
2018-05-25,8317000.0,9716133.333333334,0,0.0,0.0,-0.01164587046939991,0.0,2.703916259920721,1.9243405830633953
2018-05-26,8162000.0,9650533.333333334,0,0.0,0.0,-0.018636527594084407,0.0,2.703916259920721,1.8884775566867178
2018-05-27,8182000.0,9595966.666666666,0,0.0,0.0,0.0024503798088704176,0.0,2.703916259920721,1.8931050439611279
2018-05-28,7903000.0,9524633.333333334,0,0.0,0.0,-0.034099242239061356,0.0,2.703916259920721,1.8285515964831085
2018-05-29,8299000.0,9461700.0,0,0.0,0.0,0.05010755409338219,0.0,2.703916259920721,1.9201758445164263
