total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor,calmar,ma_type,period
13901.090521643942,83.88999034047204,-53.975178433765045,1.587264957152759,44.08376963350785,1910,1.422053946793855,1.5542327561439482,ema,5
16145.913648258773,87.29197479769546,-50.312375590397174,1.6183507006961535,47.30021598272138,1852,1.4306874201847055,1.735000062576182,ema,10
24743.011499037315,97.35931403489113,-51.20754280170274,1.733002284508939,49.40711462450593,1771,1.472318468562009,1.9012690066365332,ema,15
23969.75122878198,96.59152882034803,-47.124896392309935,1.7164192107518579,50.20011435105774,1749,1.4672461097292304,2.0496921206199255,ema,20
21237.81322869252,93.69351815875058,-43.90781705359812,1.6836993680801937,50.46511627906977,1720,1.4579294248153565,2.133868737869141,ema,25
16074.05326357743,87.18965333016418,-58.66134747587682,1.596723517083967,51.028806584362144,1701,1.4322275767641475,1.486322034556383,ema,30
20419.878040118263,92.76250306872262,-51.02874513165614,1.661166458119996,51.64319248826291,1704,1.4506131089566003,1.8178480154546575,ema,35
18356.725077943454,90.26094085741059,-49.72372955345817,1.6356411737329073,51.92982456140351,1710,1.4395542400102335,1.8152488091298684,ema,40
19818.337799872337,92.05680378749857,-53.326530029637354,1.6536988229131713,52.046783625730995,1710,1.4442922572800267,1.7262852793222443,ema,45
14168.501391965185,84.3193543664536,-58.332556238755075,1.5478256367153953,51.780502043199064,1713,1.4176301488391618,1.4454939026044837,ema,50
10183.763296652256,77.02665294400013,-57.05547440155069,1.4529415565304096,51.56069364161849,1730,1.38502387200903,1.3500308910218553,ema,55
12435.709285235176,81.40093340314465,-56.2294659541974,1.504625285740195,52.22929936305732,1727,1.4005735311344119,1.4476561714004372,ema,60
10287.144674400412,77.24506740420276,-57.93916081681565,1.4546728190738436,51.63887291546866,1739,1.3838391867889297,1.333209979489105,ema,65
11732.308726344045,80.11420645361302,-60.082945022943676,1.4955963655496736,51.70028818443804,1735,1.3972162822916876,1.3333934683631117,ema,70
9642.694440608268,75.85111846366121,-66.54022704554401,1.4374790678631757,51.425313568985175,1754,1.3781629756078397,1.1399287593615255,ema,75
10931.785887726544,78.56553250589265,-69.98736451523725,1.4708341227145205,51.5375854214123,1756,1.388506363795104,1.1225673812704837,ema,80
10294.510153871612,77.26055566366861,-68.90186356724712,1.4571600036518364,51.62578436965203,1753,1.3845244633630143,1.1213130046658832,ema,85
9509.260050362496,75.55243275816056,-67.37470477745303,1.437368047783868,51.62208309618668,1757,1.378858939943813,1.121376828406441,ema,90
8579.566970167924,73.36415349611114,-67.22724581599519,1.4090741829173254,51.598173515981735,1752,1.3700345816231803,1.091286019613432,ema,95
11813.79567838191,80.26665302783631,-66.42152933643848,1.4868526620658382,51.87074829931972,1764,1.3921175854847352,1.2084433139331898,ema,100
13358.556095999125,82.99631845310836,-62.91471341212206,1.5202293181068502,52.16400911161732,1756,1.4029102885658857,1.3191877376829484,ema,105
14718.16495684941,85.1802022487002,-61.394740921287685,1.544777192159615,52.31825987406984,1747,1.4113674600576034,1.3874185471017317,ema,110
15274.929722823066,86.02408898489419,-60.53003844533173,1.5555072117845639,52.45995423340961,1748,1.4148311459209375,1.4211801478135133,ema,115
13880.244053701566,83.85621724149743,-59.41634517536559,1.5241243780660203,52.42165242165242,1755,1.4035530989901532,1.4113324707872603,ema,120
12994.401064948093,82.3785901099562,-58.8287306535074,1.5069992301380437,52.36467236467236,1755,1.3978899147208927,1.4003122147094083,ema,125
11386.480887654345,79.45680818792657,-63.474165854965136,1.4699835821809197,52.29982964224872,1761,1.3855895081494292,1.2517975954104046,ema,130
10419.773724637984,77.52249959770994,-60.23932266317884,1.4501233617251843,52.43764172335601,1764,1.377147866202307,1.2869085535899527,ema,135
9087.653657997258,74.584180592503,-65.66077936116132,1.414724285742383,52.311161217587376,1774,1.3648508464952867,1.135901543024022,ema,140
7989.299288277951,71.86554301994033,-64.65250380931093,1.3819895265270137,52.166572875633086,1777,1.3550120442840834,1.1115662779573685,ema,145
7108.879596056934,69.4415755243455,-63.67173734818973,1.3508028174940179,52.07865168539326,1780,1.3447191673287215,1.0906185132754165,ema,150
