total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor,calmar,ma_type,period
-90.14792798579461,-25.580295731264336,-91.885046486587,-0.444272745817252,31.97845249755142,2042,0.9038555009159726,-0.27839454524298946,hull,5
596.6778405309797,28.078297247120787,-63.05123996803326,0.8049087711679951,39.740119112073636,1847,1.1950314907987234,0.44532506040097514,hull,10
1313.0192547717506,40.16152880350863,-51.35698318912396,1.0307724829217502,41.86440677966102,1770,1.2519467635610806,0.7820071645488276,hull,15
6866.830442051474,71.77615197407606,-46.98751085066369,1.5663974799711635,44.49760765550239,1672,1.4184609176684386,1.5275580824486734,hull,20
5626.475761537613,67.53580544857081,-38.5847063792228,1.4811816273649747,45.31812725090036,1666,1.3935998044284266,1.7503257582112295,hull,25
3681.66836584682,58.90369220694549,-49.982322680719676,1.3680661722820096,45.746579417013685,1681,1.3512992907519905,1.1784904951939572,hull,30
5315.286280052051,66.34664255739476,-47.88720261909591,1.491998210470783,46.26865671641791,1675,1.387194361987387,1.385477516511641,hull,35
4037.0083120081454,60.73348249547801,-46.10119911004713,1.3943451850545288,46.909090909090914,1650,1.358587291358842,1.3173948545351821,hull,40
2635.4776759778465,52.47650210824686,-43.13886003788461,1.2642291493497053,46.84796044499382,1618,1.3223955493924804,1.2164554664208076,hull,45
1873.7071798988716,46.26202871116591,-51.65181426318824,1.1626731782089612,46.19700748129676,1604,1.2962334992576394,0.8956515733492137,hull,50
1785.3610880024166,45.41061462457962,-52.139331923048914,1.1523523024207551,46.53215636822195,1586,1.2948180028290848,0.8709473817501147,hull,55
1974.9206831713548,47.197506431545655,-52.5820189933618,1.1986678050855575,47.11538461538461,1560,1.3106628197080712,0.8975978354407442,hull,60
2491.3036814435545,51.427615353860375,-56.872017452799625,1.2676482859636096,47.570332480818415,1564,1.330035461997584,0.9042692286508426,hull,65
3229.4231668067005,56.34432465111614,-53.26151723520878,1.350840892349858,48.473282442748086,1572,1.3519397452811936,1.0578805782473928,hull,70
3570.350786246158,58.299569977015466,-52.67266449966148,1.388078819107068,48.753993610223645,1565,1.3656181438692394,1.1068278115566026,hull,75
3331.9684073445537,56.95012634246872,-48.8259750745819,1.3890939217420384,49.25758553905746,1549,1.3634348858654735,1.1663899441941947,hull,80
2516.9330991587053,51.61773398979255,-62.010070530686534,1.2853909169517426,49.55012853470437,1556,1.332137707948758,0.8324088901696831,hull,85
4672.776996490618,63.689697932176244,-52.23262743091879,1.5013575732778086,49.90353697749196,1555,1.3955645865225246,1.2193470071251962,hull,90
6087.535204254825,69.19793385320348,-48.127520366458945,1.5809936265194477,50.51880674448768,1542,1.4197522018079596,1.4378038454154172,hull,95
6953.669715501057,72.04764561960405,-38.596325101606226,1.6231118974699417,50.83979328165375,1548,1.4331011128476354,1.8666970347548897,hull,100
6907.680126871456,71.90422971559389,-37.88067903290085,1.627370806662402,51.00584036340039,1541,1.4362259880183463,1.8981768952225553,hull,105
7033.6089143519575,72.29500115090045,-37.33208359898397,1.6307824445858672,50.61409179056238,1547,1.4368167063248507,1.936538070778027,hull,110
6524.936849546963,70.67772080751575,-39.84009114667258,1.6054193292498382,50.22566086395873,1551,1.4284894134542587,1.7740351182258458,hull,115
4849.018290169194,64.44815313920157,-44.62207722719012,1.5136208612313427,50.48480930833872,1547,1.4020178137476378,1.4443109138794323,hull,120
5567.349166405167,67.31427513124217,-44.59195914276875,1.5633037900346316,50.713359273670555,1542,1.4175894097604955,1.509560836197487,hull,125
8371.359020045273,76.11193291432366,-43.19927663287428,1.7117661003036206,51.45118733509235,1516,1.4676812510613109,1.761879800931739,hull,130
8062.854776710328,75.28099901868264,-44.90092319081923,1.690547623236323,51.70113408939293,1499,1.4616675275319624,1.6766024764959653,hull,135
7131.4950116149175,72.59461685544902,-45.60061738903762,1.656727552450692,51.403743315508024,1496,1.4497942250727023,1.5919656577478871,hull,140
7177.545192502808,72.73434783251665,-47.41334266840016,1.6384910761659026,51.47849462365591,1488,1.4484429569602575,1.5340480915088974,hull,145
7137.526520402439,72.61296249040012,-49.20004079984886,1.6368694813790992,51.26329787234043,1504,1.4448936063193298,1.4758719974602783,hull,150
