total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor,calmar,ma_type,period
8298.890956428855,72.66307925785789,-49.14309898534163,1.4515282776517862,45.64860426929393,1827,1.3868151331564273,1.4786018944294046,kama,5
9302.96116893898,75.08340809505958,-49.505857208798545,1.485767040688443,47.992916174734354,1694,1.4074635907179285,1.5166570650091724,kama,10
8357.956715553533,72.81230263234679,-49.678327189755976,1.4684885900337494,47.98512089274644,1613,1.4109438598293798,1.4656754112155612,kama,15
6522.753941609073,67.67952656995,-46.695654558063524,1.3918883276032044,48.42767295597484,1590,1.3872859758472467,1.4493752622268987,kama,20
11096.062978778631,78.89119624557446,-42.063284706917095,1.5306164565787799,49.81527093596059,1624,1.4235801372823373,1.875535797911693,kama,25
10905.050785855166,78.51213093193394,-47.0906936131035,1.5171671896167165,50.64535955746773,1627,1.4174211077427454,1.6672536526428883,kama,30
15479.076692212482,86.3268104735496,-44.384896969011116,1.633935586472498,50.75949367088608,1580,1.4654562819461139,1.9449591272865117,kama,35
17958.68438554746,89.75029096443893,-46.86061768386802,1.6874025143077365,51.285347043701805,1556,1.4915845324040369,1.9152605193963517,kama,40
20292.699385701657,92.61482925106978,-43.890901957602146,1.7286668772630864,51.71966255678131,1541,1.5099721906135524,2.1101145139494766,kama,45
13436.500316248232,83.12663104756204,-54.20372118367431,1.6100065908967855,50.92297899427116,1571,1.4637466187216208,1.5335963884449886,kama,50
11828.04870975935,80.29322375334263,-58.71593282553812,1.574053083343921,51.20558375634518,1576,1.4501761820276906,1.3674861300750656,kama,55
21652.11386604748,94.15321522598761,-52.18467336431583,1.7572929294615638,52.22437137330754,1551,1.5217472150156948,1.804231188124483,kama,60
18101.037648753216,89.93404056449978,-51.34732405667572,1.7057501445408514,51.96394075981971,1553,1.5016630858635047,1.75148446811431,kama,65
18218.557249592377,90.08478785691155,-50.23913447403952,1.7035851638861619,51.59235668789809,1570,1.4973105247814702,1.7931198218285747,kama,70
9472.687167347009,75.46993153571864,-59.24104332940397,1.5308988654545024,50.91946734305643,1577,1.4378445945433354,1.273946698002524,kama,75
8575.801698614809,73.3548809559284,-58.08391682675342,1.486503111187711,50.71561916614811,1607,1.416511507355715,1.262912092769563,kama,80
10008.89320370245,76.65278295697834,-58.23450147481313,1.5404527825174832,51.56641604010025,1596,1.4344688318554937,1.316277825270493,kama,85
10624.020656920706,77.94380171366784,-55.653606438523184,1.5434511134646178,51.415984896161106,1589,1.4374908316406778,1.4005166367747819,kama,90
18522.413300018376,90.4706620656583,-52.98506398664787,1.7013017684460228,51.91326530612245,1568,1.4965702698353691,1.7074748100418775,kama,95
21557.79237419805,94.04923773468606,-52.39446254832166,1.7471363490239866,52.306692657569855,1539,1.5177795138743175,1.7950224729941182,kama,100
24919.75337147163,97.53185844146081,-46.91760770682212,1.8052803825936223,52.51655629139073,1510,1.5468523603752156,2.0787901005293383,kama,105
19198.565700732735,91.30989547817956,-49.58281264021076,1.7124217516315312,52.529960053262315,1502,1.5127124785082073,1.8415634494306377,kama,110
13085.68776353439,82.53484399252756,-64.43200448839323,1.5711107229360366,52.11920529801325,1510,1.4681730351684659,1.2809603650837118,kama,115
14536.824195428173,84.89933854326766,-64.0517879659882,1.6018373690488854,52.768512341561035,1499,1.4806965404349954,1.3254796039159689,kama,120
10428.452367929887,77.54054640621804,-72.67047764662362,1.4995596758592535,52.46548323471401,1521,1.4376158065098061,1.067015780235768,kama,125
8770.140435373185,73.82892446612827,-77.07592501941353,1.4383193380022192,51.92307692307693,1560,1.4061368163202017,0.9578727008145874,kama,130
10217.23167860255,77.09757169959765,-77.09213860511457,1.4574414082683493,52.56166982922201,1581,1.4063524218964123,1.0000704753374519,kama,135
10205.608771955134,77.07296590938539,-74.62688064290512,1.4505891006611318,52.66497461928934,1576,1.4067606209857297,1.0327775359951725,kama,140
11387.743610021993,79.45923993534683,-71.46188602244571,1.4982924131483912,52.68261150614092,1547,1.4322875750059867,1.1119107591197523,kama,145
11936.512686913451,80.49451704698592,-71.46188602244571,1.5144967893028047,52.65544041450777,1544,1.4407936578229779,1.1263978818261684,kama,150
